transcript_id	f1	f2	f3	f4
Tcm_TRINITY_DN114199_c0_g1_i1|m.8803	337	108	16	61
Tcm_TRINITY_DN114216_c0_g1_i1|m.9197	287	94	11	58
Tcm_TRINITY_DN114246_c0_g1_i1|m.5834	900	328	27	143
Tcm_TRINITY_DN114313_c0_g1_i1|m.7459	540	200	15	97
Tcm_TRINITY_DN114366_c0_g1_i1|m.6594	685	196	37	153
Tcm_TRINITY_DN114396_c0_g1_i1|m.8443	414	137	17	71
Tcm_TRINITY_DN114447_c0_g1_i1|m.8313	409	165	15	59
Tcm_TRINITY_DN114450_c0_g1_i1|m.7687	568	193	28	99
Tcm_TRINITY_DN114465_c0_g1_i1|m.9615	203	95	6	26
Tcm_TRINITY_DN114506_c0_g1_i1|m.8264	470	183	18	61
Tcm_TRINITY_DN114531_c0_g1_i1|m.8601	390	112	24	86
Tcm_TRINITY_DN114588_c0_g1_i1|m.9835	206	66	10	39
Tcm_TRINITY_DN114643_c0_g1_i1|m.9161	231	81	12	39
Tcm_TRINITY_DN114747_c0_g1_i1|m.8527	405	121	17	87
Tcm_TRINITY_DN114790_c0_g1_i1|m.8288	444	127	17	102
Tcm_TRINITY_DN114821_c0_g1_i1|m.9034	304	123	6	50
Tcm_TRINITY_DN114921_c0_g1_i1|m.8646	402	127	13	73
Tcm_TRINITY_DN114925_c0_g1_i1|m.8038	454	151	24	76
Tcm_TRINITY_DN115010_c0_g1_i1|m.8305	362	122	24	56
Tcm_TRINITY_DN115168_c0_g1_i1|m.6525	715	248	31	128
Tcm_TRINITY_DN115191_c0_g1_i1|m.7902	507	178	20	90
Tcm_TRINITY_DN115351_c0_g1_i1|m.7857	426	153	10	74
Tcm_TRINITY_DN115419_c0_g1_i1|m.9211	295	96	19	49
Tcm_TRINITY_DN115424_c0_g1_i1|m.8994	345	107	17	65
Tcm_TRINITY_DN115488_c0_g1_i1|m.7757	496	181	20	77
Tcm_TRINITY_DN115609_c0_g1_i1|m.8802	362	108	13	69
Tcm_TRINITY_DN115717_c0_g1_i1|m.8969	286	94	13	48
Tcm_TRINITY_DN115738_c0_g1_i1|m.9186	230	90	10	33
Tcm_TRINITY_DN115849_c0_g1_i1|m.9466	257	94	9	36
Tcm_TRINITY_DN115984_c0_g1_i1|m.10018	196	79	6	31
Tcm_TRINITY_DN116549_c0_g1_i1|m.9591	200	80	3	41
Tcm_TRINITY_DN117029_c0_g1_i1|m.10092	186	77	5	38
Tcm_TRINITY_DN117505_c0_g1_i1|m.9648	199	78	6	29
Tcm_TRINITY_DN117780_c0_g1_i1|m.9508	201	60	12	36
Tcm_TRINITY_DN118051_c0_g1_i1|m.9002	275	66	10	72
Tcm_TRINITY_DN118058_c0_g1_i1|m.6394	681	209	34	132
Tcm_TRINITY_DN118059_c0_g1_i1|m.5606	947	247	32	220
Tcm_TRINITY_DN118067_c0_g1_i1|m.8040	444	154	20	84
Tcm_TRINITY_DN118069_c0_g1_i1|m.7651	567	199	16	85
Tcm_TRINITY_DN118074_c0_g1_i1|m.3930	1183	488	37	167
Tcm_TRINITY_DN118076_c0_g1_i1|m.4333	545	149	13	130
Tcm_TRINITY_DN118077_c0_g1_i1|m.5910	872	304	36	141
Tcm_TRINITY_DN118087_c0_g1_i1|m.6112	828	309	27	132
Tcm_TRINITY_DN118091_c0_g1_i1|m.7060	258	75	6	60
Tcm_TRINITY_DN118098_c0_g1_i1|m.7255	580	190	29	107
Tcm_TRINITY_DN118112_c0_g1_i1|m.8056	429	149	14	71
Tcm_TRINITY_DN118114_c0_g1_i1|m.5703	514	134	13	113
Tcm_TRINITY_DN118124_c0_g1_i1|m.8355	404	171	12	58
Tcm_TRINITY_DN118126_c0_g1_i1|m.8220	380	133	10	71
Tcm_TRINITY_DN118130_c0_g1_i1|m.5741	652	166	22	153
Tcm_TRINITY_DN118147_c0_g1_i1|m.8489	371	102	9	88
Tcm_TRINITY_DN118165_c0_g1_i1|m.7693	524	150	24	106
Tcm_TRINITY_DN118171_c0_g1_i1|m.7714	563	194	14	99
Tcm_TRINITY_DN118184_c0_g1_i1|m.8612	407	125	19	64
Tcm_TRINITY_DN118189_c0_g1_i1|m.7108	665	195	42	142
Tcm_TRINITY_DN118192_c0_g1_i1|m.6689	736	209	26	169
Tcm_TRINITY_DN118219_c0_g1_i1|m.9048	311	105	10	69
Tcm_TRINITY_DN118224_c0_g1_i1|m.3526	1372	487	48	229
Tcm_TRINITY_DN118229_c0_g1_i1|m.7398	516	203	29	74
Tcm_TRINITY_DN118246_c0_g1_i1|m.6921	629	234	20	92
Tcm_TRINITY_DN118248_c0_g1_i1|m.7245	638	186	14	149
Tcm_TRINITY_DN118277_c0_g1_i1|m.7736	559	162	26	108
Tcm_TRINITY_DN118293_c0_g1_i1|m.6434	647	197	22	133
Tcm_TRINITY_DN118294_c0_g1_i1|m.9020	324	103	8	69
Tcm_TRINITY_DN118295_c0_g1_i1|m.7773	532	189	24	92
Tcm_TRINITY_DN118307_c0_g1_i1|m.8165	472	133	19	105
Tcm_TRINITY_DN118341_c0_g1_i1|m.8825	379	147	12	47
Tcm_TRINITY_DN118346_c0_g1_i1|m.9288	277	81	11	66
Tcm_TRINITY_DN11836_c0_g1_i1|m.8484	352	125	5	76
Tcm_TRINITY_DN118371_c0_g1_i1|m.7032	659	221	27	128
Tcm_TRINITY_DN118404_c0_g1_i1|m.8314	445	157	20	80
Tcm_TRINITY_DN118409_c0_g1_i1|m.5791	887	298	45	165
Tcm_TRINITY_DN118411_c0_g1_i1|m.9406	249	90	9	39
Tcm_TRINITY_DN118428_c0_g1_i1|m.4340	1172	398	52	199
Tcm_TRINITY_DN118449_c0_g1_i1|m.8125	424	166	18	58
Tcm_TRINITY_DN118457_c0_g1_i1|m.6505	747	254	27	136
Tcm_TRINITY_DN118474_c0_g1_i1|m.7154	652	248	35	94
Tcm_TRINITY_DN118495_c0_g1_i1|m.7990	477	125	18	109
Tcm_TRINITY_DN118500_c0_g1_i1|m.6550	763	261	28	136
Tcm_TRINITY_DN118507_c0_g1_i1|m.7400	424	167	15	57
Tcm_TRINITY_DN118517_c0_g1_i1|m.7114	660	191	27	139
Tcm_TRINITY_DN118534_c0_g1_i1|m.7972	511	176	19	83
Tcm_TRINITY_DN118538_c0_g1_i1|m.5778	902	336	52	126
Tcm_TRINITY_DN118552_c0_g1_i1|m.5677	920	248	59	195
Tcm_TRINITY_DN118577_c0_g1_i1|m.6798	721	193	31	162
Tcm_TRINITY_DN118627_c0_g1_i1|m.8110	260	56	8	48
Tcm_TRINITY_DN118639_c0_g1_i1|m.5551	952	293	34	185
Tcm_TRINITY_DN118645_c0_g1_i1|m.5516	897	312	36	156
Tcm_TRINITY_DN118754_c0_g1_i1|m.9014	328	99	9	68
Tcm_TRINITY_DN118780_c0_g1_i1|m.3773	1313	467	49	208
Tcm_TRINITY_DN118781_c0_g1_i1|m.8759	393	140	9	58
Tcm_TRINITY_DN118783_c0_g1_i1|m.8860	346	125	10	71
Tcm_TRINITY_DN118804_c0_g1_i1|m.8186	481	166	16	87
Tcm_TRINITY_DN118826_c0_g1_i1|m.4939	1085	295	46	224
Tcm_TRINITY_DN118844_c0_g1_i1|m.8539	398	142	11	79
Tcm_TRINITY_DN118880_c0_g1_i1|m.8335	444	141	20	76
Tcm_TRINITY_DN118885_c0_g1_i1|m.3398	1443	376	54	314
Tcm_TRINITY_DN118899_c0_g1_i1|m.8010	482	171	10	90
Tcm_TRINITY_DN118911_c0_g1_i1|m.6971	679	258	33	98
Tcm_TRINITY_DN118922_c0_g1_i1|m.7022	677	166	43	155
Tcm_TRINITY_DN118926_c0_g1_i1|m.6015	855	282	27	162
Tcm_TRINITY_DN118942_c0_g1_i1|m.6745	747	245	33	124
Tcm_TRINITY_DN118977_c0_g1_i1|m.8636	383	148	16	62
Tcm_TRINITY_DN118997_c0_g1_i1|m.8690	378	119	17	77
Tcm_TRINITY_DN119008_c0_g1_i1|m.9134	265	105	7	40
Tcm_TRINITY_DN119054_c0_g1_i1|m.9485	236	86	11	39
Tcm_TRINITY_DN119059_c0_g1_i1|m.8944	341	111	13	57
Tcm_TRINITY_DN119069_c0_g1_i1|m.6278	742	234	34	145
Tcm_TRINITY_DN119111_c0_g1_i1|m.9365	269	100	9	45
Tcm_TRINITY_DN119137_c0_g1_i1|m.8327	442	161	9	81
Tcm_TRINITY_DN119153_c0_g1_i1|m.8104	500	159	26	86
Tcm_TRINITY_DN119175_c0_g1_i1|m.7071	620	201	26	119
Tcm_TRINITY_DN119231_c0_g1_i1|m.8200	465	171	19	77
Tcm_TRINITY_DN119324_c0_g1_i1|m.7150	588	174	21	123
Tcm_TRINITY_DN119349_c0_g1_i1|m.9506	237	70	9	53
Tcm_TRINITY_DN119453_c0_g1_i1|m.6232	696	222	17	139
Tcm_TRINITY_DN119454_c0_g1_i1|m.8610	393	122	15	73
Tcm_TRINITY_DN119455_c0_g1_i1|m.2950	1529	514	62	277
Tcm_TRINITY_DN119462_c0_g1_i1|m.9097	309	111	9	51
Tcm_TRINITY_DN119483_c0_g1_i1|m.5563	889	252	36	191
Tcm_TRINITY_DN119493_c0_g1_i1|m.8052	485	169	19	74
Tcm_TRINITY_DN119500_c0_g1_i1|m.9022	330	95	15	67
Tcm_TRINITY_DN119510_c0_g1_i1|m.9901	215	70	10	35
Tcm_TRINITY_DN119554_c0_g1_i1|m.6965	655	247	22	90
Tcm_TRINITY_DN119610_c0_g1_i1|m.8569	335	109	17	52
Tcm_TRINITY_DN119622_c0_g1_i1|m.8418	366	114	16	80
Tcm_TRINITY_DN119660_c0_g1_i1|m.9087	307	102	11	57
Tcm_TRINITY_DN119744_c0_g1_i1|m.7336	614	187	24	147
Tcm_TRINITY_DN119786_c0_g1_i1|m.6925	697	248	25	110
Tcm_TRINITY_DN119962_c0_g1_i1|m.8952	345	108	22	59
Tcm_TRINITY_DN120087_c0_g1_i1|m.9287	282	87	12	63
Tcm_TRINITY_DN120088_c0_g1_i1|m.10080	200	82	7	20
Tcm_TRINITY_DN120107_c0_g1_i1|m.8887	294	83	15	52
Tcm_TRINITY_DN120112_c0_g1_i1|m.8520	386	122	13	82
Tcm_TRINITY_DN120129_c0_g1_i1|m.8797	380	136	12	63
Tcm_TRINITY_DN120179_c0_g1_i1|m.8039	485	148	17	103
Tcm_TRINITY_DN120209_c0_g1_i1|m.6556	772	232	29	137
Tcm_TRINITY_DN120222_c0_g1_i1|m.9146	316	104	13	56
Tcm_TRINITY_DN120242_c0_g1_i1|m.7211	651	218	37	108
Tcm_TRINITY_DN120525_c0_g1_i1|m.9205	226	88	4	39
Tcm_TRINITY_DN120540_c0_g1_i1|m.9358	241	80	10	47
Tcm_TRINITY_DN120563_c0_g1_i1|m.9762	223	89	11	28
Tcm_TRINITY_DN120565_c0_g1_i1|m.9782	225	37	6	74
Tcm_TRINITY_DN120615_c0_g1_i1|m.8501	409	135	17	84
Tcm_TRINITY_DN120829_c0_g1_i1|m.8792	352	129	11	48
Tcm_TRINITY_DN120947_c0_g1_i1|m.9599	222	73	5	48
Tcm_TRINITY_DN120976_c0_g1_i1|m.9990	199	80	7	29
Tcm_TRINITY_DN121092_c0_g1_i1|m.9680	216	85	5	42
Tcm_TRINITY_DN121140_c0_g1_i1|m.9716	216	81	10	38
Tcm_TRINITY_DN121207_c0_g1_i1|m.9714	222	84	8	43
Tcm_TRINITY_DN121578_c0_g1_i1|m.9373	259	87	13	49
Tcm_TRINITY_DN121679_c0_g1_i1|m.9453	249	83	9	46
Tcm_TRINITY_DN121690_c0_g1_i1|m.9129	300	98	13	57
Tcm_TRINITY_DN121958_c0_g1_i1|m.9348	259	75	12	47
Tcm_TRINITY_DN122083_c0_g1_i1|m.10011	207	51	8	46
Tcm_TRINITY_DN122969_c0_g1_i1|m.7278	625	199	17	128
Tcm_TRINITY_DN122972_c0_g1_i1|m.5219	1001	316	52	191
Tcm_TRINITY_DN122976_c0_g1_i1|m.4323	1115	344	57	218
Tcm_TRINITY_DN122985_c0_g1_i1|m.4428	1136	405	42	193
Tcm_TRINITY_DN122987_c0_g1_i1|m.7851	459	140	17	98
Tcm_TRINITY_DN122998_c0_g1_i1|m.2938	1540	479	50	316
Tcm_TRINITY_DN123008_c0_g1_i1|m.8621	279	90	4	77
Tcm_TRINITY_DN123014_c0_g1_i1|m.9233	289	106	18	55
Tcm_TRINITY_DN123019_c0_g1_i1|m.8573	405	118	16	88
Tcm_TRINITY_DN123035_c0_g1_i1|m.8960	340	104	12	69
Tcm_TRINITY_DN123049_c0_g1_i1|m.7270	636	206	29	104
Tcm_TRINITY_DN123056_c0_g1_i1|m.9266	265	105	7	46
Tcm_TRINITY_DN123075_c0_g1_i1|m.7634	574	194	24	90
Tcm_TRINITY_DN123086_c0_g1_i1|m.7815	540	185	20	95
Tcm_TRINITY_DN123087_c0_g1_i1|m.9057	303	109	15	47
Tcm_TRINITY_DN123110_c0_g1_i1|m.3293	1400	494	57	248
Tcm_TRINITY_DN123114_c0_g1_i1|m.6995	639	226	33	113
Tcm_TRINITY_DN123121_c0_g1_i1|m.5581	830	288	35	137
Tcm_TRINITY_DN123133_c0_g1_i1|m.6653	750	260	37	114
Tcm_TRINITY_DN123147_c0_g1_i1|m.4496	1158	393	47	196
Tcm_TRINITY_DN123148_c0_g1_i1|m.6256	804	257	36	169
Tcm_TRINITY_DN123150_c0_g1_i1|m.8918	332	114	9	64
Tcm_TRINITY_DN123177_c0_g1_i1|m.3967	1264	402	56	240
Tcm_TRINITY_DN123193_c0_g1_i1|m.9145	300	128	9	46
Tcm_TRINITY_DN123226_c0_g1_i1|m.8577	403	159	14	69
Tcm_TRINITY_DN123227_c0_g1_i1|m.6693	723	262	28	130
Tcm_TRINITY_DN123254_c0_g1_i1|m.8730	361	112	13	75
Tcm_TRINITY_DN123255_c0_g1_i1|m.5077	1045	350	35	178
Tcm_TRINITY_DN123262_c0_g1_i1|m.9322	285	106	10	49
Tcm_TRINITY_DN123269_c0_g1_i1|m.9274	266	87	12	52
Tcm_TRINITY_DN123271_c0_g1_i1|m.8726	371	131	15	65
Tcm_TRINITY_DN123284_c0_g1_i1|m.4664	1109	370	33	225
Tcm_TRINITY_DN123300_c0_g1_i1|m.8854	373	127	13	63
Tcm_TRINITY_DN123330_c0_g1_i1|m.9851	206	65	9	41
Tcm_TRINITY_DN123363_c0_g1_i1|m.4966	1002	377	39	172
Tcm_TRINITY_DN123378_c0_g1_i1|m.6912	667	244	30	97
Tcm_TRINITY_DN123381_c0_g1_i1|m.4858	1012	315	38	204
Tcm_TRINITY_DN123410_c0_g1_i1|m.6237	807	287	36	139
Tcm_TRINITY_DN123443_c0_g1_i1|m.7561	564	192	29	112
Tcm_TRINITY_DN123511_c0_g1_i1|m.6938	507	177	13	92
Tcm_TRINITY_DN123529_c0_g1_i1|m.9561	235	81	13	37
Tcm_TRINITY_DN123591_c0_g1_i1|m.7943	494	190	21	78
Tcm_TRINITY_DN123593_c0_g1_i1|m.9270	216	71	9	31
Tcm_TRINITY_DN123597_c0_g1_i1|m.6739	734	263	20	117
Tcm_TRINITY_DN123674_c0_g1_i1|m.9662	238	68	8	52
Tcm_TRINITY_DN123675_c0_g1_i1|m.6151	417	139	16	64
Tcm_TRINITY_DN123675_c0_g1_i1|m.6152	353	122	21	53
Tcm_TRINITY_DN123682_c0_g1_i1|m.8817	343	115	11	53
Tcm_TRINITY_DN123699_c0_g1_i1|m.9891	191	77	5	30
Tcm_TRINITY_DN123714_c0_g1_i1|m.8581	403	128	17	82
Tcm_TRINITY_DN123737_c0_g1_i1|m.8440	435	120	10	95
Tcm_TRINITY_DN123749_c0_g1_i1|m.6315	809	269	43	142
Tcm_TRINITY_DN123767_c0_g1_i1|m.8545	400	166	11	56
Tcm_TRINITY_DN123783_c0_g1_i1|m.9150	297	92	16	51
Tcm_TRINITY_DN123815_c0_g1_i1|m.8582	359	123	13	75
Tcm_TRINITY_DN123820_c0_g1_i1|m.6428	796	241	36	148
Tcm_TRINITY_DN123878_c0_g1_i1|m.8315	377	173	12	47
Tcm_TRINITY_DN123880_c0_g1_i1|m.2940	1539	531	68	271
Tcm_TRINITY_DN123911_c0_g1_i1|m.7788	534	175	29	90
Tcm_TRINITY_DN123979_c0_g1_i1|m.6824	718	233	43	134
Tcm_TRINITY_DN123985_c0_g1_i1|m.7565	592	205	24	100
Tcm_TRINITY_DN124046_c0_g1_i1|m.8383	266	115	4	29
Tcm_TRINITY_DN124059_c0_g1_i1|m.9062	279	67	7	82
Tcm_TRINITY_DN124106_c0_g1_i1|m.8916	285	89	13	60
Tcm_TRINITY_DN124181_c0_g1_i1|m.7413	600	191	32	116
Tcm_TRINITY_DN124203_c0_g1_i1|m.9024	329	134	18	50
Tcm_TRINITY_DN124226_c0_g1_i1|m.5768	891	288	41	169
Tcm_TRINITY_DN124247_c0_g1_i1|m.6570	753	228	34	158
Tcm_TRINITY_DN124248_c0_g1_i1|m.9242	269	73	7	62
Tcm_TRINITY_DN124255_c0_g1_i1|m.9164	313	101	9	54
Tcm_TRINITY_DN124258_c0_g1_i1|m.5596	905	306	46	162
Tcm_TRINITY_DN124261_c0_g1_i1|m.10036	201	63	4	44
Tcm_TRINITY_DN124328_c0_g1_i1|m.5918	886	253	31	186
Tcm_TRINITY_DN124375_c0_g1_i1|m.6884	711	203	28	153
Tcm_TRINITY_DN124383_c0_g1_i1|m.7494	591	159	47	115
Tcm_TRINITY_DN124428_c0_g1_i1|m.9260	276	102	8	52
Tcm_TRINITY_DN124447_c0_g1_i1|m.7442	577	189	23	105
Tcm_TRINITY_DN124448_c0_g1_i1|m.5282	929	308	31	190
Tcm_TRINITY_DN124475_c0_g1_i1|m.9809	199	76	6	37
Tcm_TRINITY_DN124476_c0_g1_i1|m.6749	656	238	31	113
Tcm_TRINITY_DN124494_c0_g1_i1|m.8294	447	149	23	77
Tcm_TRINITY_DN124501_c0_g1_i1|m.8215	418	155	27	75
Tcm_TRINITY_DN124502_c0_g1_i1|m.7077	665	208	20	133
Tcm_TRINITY_DN124505_c0_g1_i1|m.8193	481	164	21	75
Tcm_TRINITY_DN124543_c0_g1_i1|m.9183	294	88	11	63
Tcm_TRINITY_DN124600_c0_g1_i1|m.8088	472	171	29	81
Tcm_TRINITY_DN124670_c0_g1_i1|m.8426	317	103	9	54
Tcm_TRINITY_DN124681_c0_g1_i1|m.9679	219	72	9	39
Tcm_TRINITY_DN124780_c0_g1_i1|m.9391	262	75	5	63
Tcm_TRINITY_DN124833_c0_g1_i1|m.7321	642	189	32	124
Tcm_TRINITY_DN124881_c0_g1_i1|m.7704	514	213	15	62
Tcm_TRINITY_DN124950_c0_g1_i1|m.7226	669	170	32	143
Tcm_TRINITY_DN124958_c0_g1_i1|m.9198	280	103	9	58
Tcm_TRINITY_DN125017_c0_g1_i1|m.8670	363	104	14	77
Tcm_TRINITY_DN125029_c0_g1_i1|m.8929	350	119	16	55
Tcm_TRINITY_DN125074_c0_g1_i1|m.9104	252	67	12	56
Tcm_TRINITY_DN125109_c0_g1_i1|m.9618	218	78	9	43
Tcm_TRINITY_DN125165_c0_g1_i1|m.9854	222	91	4	19
Tcm_TRINITY_DN125309_c0_g1_i1|m.8659	336	111	14	64
Tcm_TRINITY_DN125371_c0_g1_i1|m.9370	283	106	11	35
Tcm_TRINITY_DN125479_c0_g1_i1|m.8273	399	118	5	96
Tcm_TRINITY_DN125535_c0_g1_i1|m.8990	328	97	15	70
Tcm_TRINITY_DN125574_c0_g1_i1|m.9967	202	59	9	48
Tcm_TRINITY_DN125677_c0_g1_i1|m.6661	759	244	38	126
Tcm_TRINITY_DN125754_c0_g1_i1|m.9213	279	84	15	54
Tcm_TRINITY_DN125900_c0_g1_i1|m.9853	191	63	10	39
Tcm_TRINITY_DN126033_c0_g1_i1|m.7608	561	197	15	109
Tcm_TRINITY_DN126172_c0_g1_i1|m.8634	332	122	4	52
Tcm_TRINITY_DN126397_c0_g1_i1|m.8951	245	95	5	45
Tcm_TRINITY_DN126513_c0_g1_i1|m.9180	295	113	11	40
Tcm_TRINITY_DN127844_c0_g1_i1|m.5589	945	295	33	179
Tcm_TRINITY_DN127846_c0_g1_i1|m.7692	374	124	15	69
Tcm_TRINITY_DN127853_c0_g1_i1|m.8112	456	176	16	69
Tcm_TRINITY_DN127855_c0_g1_i1|m.6793	626	145	23	157
Tcm_TRINITY_DN127856_c0_g1_i1|m.8382	374	147	15	55
Tcm_TRINITY_DN127865_c0_g1_i1|m.6506	696	245	28	135
Tcm_TRINITY_DN127880_c0_g1_i1|m.2014	1865	644	79	316
Tcm_TRINITY_DN127904_c0_g1_i1|m.6735	725	258	33	130
Tcm_TRINITY_DN127905_c0_g1_i1|m.8401	434	132	23	83
Tcm_TRINITY_DN127927_c0_g1_i1|m.7752	554	166	28	95
Tcm_TRINITY_DN127932_c0_g1_i1|m.6236	820	282	26	141
Tcm_TRINITY_DN127933_c0_g1_i1|m.7129	647	201	33	127
Tcm_TRINITY_DN127967_c0_g1_i1|m.8965	285	87	10	65
Tcm_TRINITY_DN127977_c0_g1_i1|m.6979	690	249	40	104
Tcm_TRINITY_DN127998_c0_g1_i1|m.3751	1351	339	34	331
Tcm_TRINITY_DN128004_c0_g1_i1|m.9026	320	111	11	59
Tcm_TRINITY_DN128011_c0_g1_i1|m.8149	331	116	5	58
Tcm_TRINITY_DN128018_c0_g1_i1|m.8821	367	115	20	59
Tcm_TRINITY_DN128032_c0_g1_i1|m.3366	1413	418	72	296
Tcm_TRINITY_DN128037_c0_g1_i1|m.7945	481	165	13	88
Tcm_TRINITY_DN128043_c0_g1_i1|m.6216	779	305	9	119
Tcm_TRINITY_DN128076_c0_g1_i1|m.9252	272	110	4	40
Tcm_TRINITY_DN128077_c0_g1_i1|m.8588	409	99	28	109
Tcm_TRINITY_DN128084_c0_g1_i1|m.9114	299	96	15	64
Tcm_TRINITY_DN128088_c0_g1_i1|m.6373	456	144	15	90
Tcm_TRINITY_DN128121_c0_g1_i1|m.9413	253	86	5	49
Tcm_TRINITY_DN128130_c0_g1_i1|m.6850	715	241	33	133
Tcm_TRINITY_DN128132_c0_g1_i1|m.4008	1265	428	51	215
Tcm_TRINITY_DN128157_c0_g1_i1|m.5110	1004	317	49	169
Tcm_TRINITY_DN128166_c0_g1_i1|m.9271	281	89	10	55
Tcm_TRINITY_DN128190_c0_g1_i1|m.7248	548	191	23	99
Tcm_TRINITY_DN128195_c0_g1_i1|m.6773	622	217	13	90
Tcm_TRINITY_DN128199_c0_g1_i1|m.2039	1872	585	80	352
Tcm_TRINITY_DN128241_c0_g1_i1|m.8506	300	92	8	65
Tcm_TRINITY_DN128263_c0_g1_i1|m.7820	539	166	24	108
Tcm_TRINITY_DN128265_c0_g1_i1|m.8945	349	106	16	66
Tcm_TRINITY_DN128297_c0_g1_i1|m.5288	978	296	43	204
Tcm_TRINITY_DN128324_c0_g1_i1|m.5732	927	252	26	211
Tcm_TRINITY_DN128345_c0_g1_i1|m.7261	585	191	21	115
Tcm_TRINITY_DN128359_c0_g1_i1|m.7235	609	201	29	94
Tcm_TRINITY_DN128361_c0_g1_i1|m.8071	434	137	15	86
Tcm_TRINITY_DN128452_c0_g1_i1|m.5969	801	293	23	128
Tcm_TRINITY_DN128462_c0_g1_i1|m.4791	1091	345	50	194
Tcm_TRINITY_DN128469_c0_g1_i1|m.9549	210	56	9	49
Tcm_TRINITY_DN128492_c0_g1_i1|m.9492	246	76	12	41
Tcm_TRINITY_DN128518_c0_g1_i1|m.8352	423	131	24	85
Tcm_TRINITY_DN128578_c0_g1_i1|m.5526	911	300	44	161
Tcm_TRINITY_DN128593_c0_g1_i1|m.6224	773	238	40	143
Tcm_TRINITY_DN128606_c0_g1_i1|m.6517	580	209	20	109
Tcm_TRINITY_DN128622_c0_g1_i1|m.5074	970	365	35	145
Tcm_TRINITY_DN128663_c0_g1_i1|m.8043	485	185	16	73
Tcm_TRINITY_DN128679_c0_g1_i1|m.5488	958	239	48	228
Tcm_TRINITY_DN128681_c0_g1_i1|m.5039	1042	304	66	205
Tcm_TRINITY_DN128780_c0_g1_i1|m.6803	642	194	29	131
Tcm_TRINITY_DN128781_c0_g1_i1|m.6482	784	278	44	118
Tcm_TRINITY_DN128814_c0_g1_i1|m.6449	791	251	42	128
Tcm_TRINITY_DN128844_c0_g1_i1|m.9478	256	79	12	46
Tcm_TRINITY_DN128866_c0_g1_i1|m.9426	252	70	16	52
Tcm_TRINITY_DN128867_c0_g1_i1|m.7839	501	167	22	84
Tcm_TRINITY_DN128871_c0_g1_i1|m.9375	248	95	6	56
Tcm_TRINITY_DN128915_c0_g1_i1|m.8884	227	68	5	42
Tcm_TRINITY_DN128980_c0_g1_i1|m.7383	580	193	24	106
Tcm_TRINITY_DN129020_c0_g1_i1|m.8021	502	168	23	87
Tcm_TRINITY_DN129031_c0_g1_i1|m.2209	1798	507	80	387
Tcm_TRINITY_DN129140_c0_g1_i1|m.9999	202	83	9	21
Tcm_TRINITY_DN129149_c0_g1_i1|m.9647	232	76	15	40
Tcm_TRINITY_DN129170_c0_g1_i1|m.8210	454	154	25	69
Tcm_TRINITY_DN129203_c0_g1_i1|m.9353	264	82	9	59
Tcm_TRINITY_DN129218_c0_g1_i1|m.6580	741	267	29	130
Tcm_TRINITY_DN129238_c0_g1_i1|m.2028	1873	627	78	326
Tcm_TRINITY_DN129372_c0_g1_i1|m.8310	419	140	14	72
Tcm_TRINITY_DN129377_c0_g1_i1|m.4954	1064	362	59	168
Tcm_TRINITY_DN129472_c0_g1_i1|m.8671	324	123	13	50
Tcm_TRINITY_DN129498_c0_g1_i1|m.7615	568	212	16	86
Tcm_TRINITY_DN129651_c0_g1_i1|m.9487	266	86	13	37
Tcm_TRINITY_DN129827_c0_g1_i1|m.8722	372	126	8	76
Tcm_TRINITY_DN129836_c0_g1_i1|m.8592	393	154	11	60
Tcm_TRINITY_DN129839_c0_g1_i1|m.9757	192	66	8	34
Tcm_TRINITY_DN129868_c0_g1_i1|m.8662	398	123	9	88
Tcm_TRINITY_DN130001_c0_g1_i1|m.9754	222	86	7	36
Tcm_TRINITY_DN130077_c0_g1_i1|m.7959	458	152	20	75
Tcm_TRINITY_DN130095_c0_g1_i1|m.9855	194	69	3	43
Tcm_TRINITY_DN130170_c0_g1_i1|m.8809	368	120	14	68
Tcm_TRINITY_DN130173_c0_g1_i1|m.9165	227	82	9	39
Tcm_TRINITY_DN130273_c0_g1_i1|m.8325	454	135	19	85
Tcm_TRINITY_DN130308_c0_g1_i1|m.10157	190	50	5	55
Tcm_TRINITY_DN130476_c0_g1_i1|m.8248	461	165	21	79
Tcm_TRINITY_DN130518_c0_g1_i1|m.9701	218	78	6	31
Tcm_TRINITY_DN130529_c0_g1_i1|m.9337	187	65	5	43
Tcm_TRINITY_DN130565_c0_g1_i1|m.6727	718	276	20	129
Tcm_TRINITY_DN13061_c0_g1_i1|m.6201	821	305	38	129
Tcm_TRINITY_DN130647_c0_g1_i1|m.9724	229	80	10	38
Tcm_TRINITY_DN130654_c0_g1_i1|m.8485	422	146	17	75
Tcm_TRINITY_DN130698_c0_g1_i1|m.7984	510	164	28	84
Tcm_TRINITY_DN130700_c0_g1_i1|m.9085	315	131	11	50
Tcm_TRINITY_DN131050_c0_g1_i1|m.8739	372	133	19	55
Tcm_TRINITY_DN131421_c0_g1_i1|m.9607	224	86	0	47
Tcm_TRINITY_DN131622_c0_g1_i1|m.9044	324	128	13	42
Tcm_TRINITY_DN131723_c0_g1_i1|m.9196	270	94	11	48
Tcm_TRINITY_DN132599_c0_g1_i1|m.4509	1146	390	52	197
Tcm_TRINITY_DN132605_c0_g1_i1|m.5960	863	272	38	174
Tcm_TRINITY_DN132612_c0_g1_i1|m.5286	955	360	42	164
