transcript_id	f1	f2	f3	f4
Tbi_TRINITY_DN65995_c0_g1_i1|m.4945	453	126	18	96
Tbi_TRINITY_DN65996_c0_g1_i1|m.4142	786	212	35	179
Tbi_TRINITY_DN66006_c3_g1_i1|m.1508	1599	474	38	334
Tbi_TRINITY_DN66007_c0_g1_i2|m.5495	833	262	38	148
Tbi_TRINITY_DN66023_c1_g1_i1|m.4832	1051	308	25	272
Tbi_TRINITY_DN66024_c4_g3_i1|m.6602	329	114	6	73
Tbi_TRINITY_DN66026_c0_g1_i1|m.7185	432	140	7	102
Tbi_TRINITY_DN66027_c0_g1_i1|m.1272	2148	601	32	486
Tbi_TRINITY_DN66031_c0_g1_i6|m.2393	302	83	9	77
Tbi_TRINITY_DN66031_c0_g1_i6|m.2392	1374	378	54	306
Tbi_TRINITY_DN66034_c4_g1_i1|m.565	1325	323	56	300
Tbi_TRINITY_DN66039_c0_g1_i2|m.7122	566	126	6	178
Tbi_TRINITY_DN66040_c0_g1_i1|m.2475	930	263	22	216
Tbi_TRINITY_DN66043_c0_g1_i1|m.3622	1216	345	46	283
Tbi_TRINITY_DN66044_c0_g1_i1|m.3600	224	67	8	40
Tbi_TRINITY_DN66046_c0_g1_i2|m.5837	486	140	9	124
Tbi_TRINITY_DN66053_c1_g1_i3|m.7783	321	79	9	80
Tbi_TRINITY_DN66054_c0_g1_i1|m.2554	1520	526	46	272
Tbi_TRINITY_DN66063_c0_g1_i4|m.3863	922	341	24	183
Tbi_TRINITY_DN66064_c1_g2_i5|m.4264	921	218	43	249
Tbi_TRINITY_DN66070_c0_g2_i3|m.1086	960	288	28	230
Tbi_TRINITY_DN66077_c0_g1_i1|m.3889	596	164	18	155
Tbi_TRINITY_DN66079_c0_g1_i1|m.7294	396	162	6	66
Tbi_TRINITY_DN66080_c0_g1_i4|m.4506	967	305	25	197
Tbi_TRINITY_DN66089_c0_g1_i3|m.4699	914	285	28	198
Tbi_TRINITY_DN66095_c3_g2_i1|m.2973	859	227	35	193
Tbi_TRINITY_DN66096_c1_g1_i1|m.4451	934	278	22	224
Tbi_TRINITY_DN66098_c0_g1_i1|m.3138	1180	319	20	338
Tbi_TRINITY_DN66102_c0_g1_i1|m.260	221	73	5	58
Tbi_TRINITY_DN66103_c0_g1_i1|m.4402	993	294	16	245
Tbi_TRINITY_DN66104_c0_g1_i8|m.8389	478	163	12	94
Tbi_TRINITY_DN66107_c0_g1_i1|m.3019	364	79	9	100
Tbi_TRINITY_DN66109_c0_g1_i2|m.4167	1036	344	18	258
Tbi_TRINITY_DN66110_c0_g1_i1|m.2098	1233	337	22	286
Tbi_TRINITY_DN66112_c0_g1_i2|m.3310	1064	305	19	262
Tbi_TRINITY_DN66116_c0_g2_i3|m.4312	1025	338	26	201
Tbi_TRINITY_DN66119_c10_g1_i1|m.528	306	88	10	64
Tbi_TRINITY_DN66119_c11_g1_i1|m.706	1058	314	26	243
Tbi_TRINITY_DN66123_c0_g1_i1|m.9146	233	72	3	49
Tbi_TRINITY_DN66123_c0_g2_i1|m.8984	346	89	4	86
Tbi_TRINITY_DN66123_c0_g4_i1|m.5721	334	99	7	70
Tbi_TRINITY_DN66124_c0_g3_i4|m.5137	310	110	7	62
Tbi_TRINITY_DN66125_c0_g1_i1|m.4150	403	113	8	97
Tbi_TRINITY_DN66126_c0_g1_i3|m.2991	1389	380	34	291
Tbi_TRINITY_DN66131_c0_g2_i1|m.4597	930	254	22	213
Tbi_TRINITY_DN66133_c0_g1_i1|m.6548	434	100	13	113
Tbi_TRINITY_DN66140_c0_g1_i1|m.571	1489	457	36	367
Tbi_TRINITY_DN66141_c0_g1_i1|m.2561	1056	312	18	255
Tbi_TRINITY_DN66142_c0_g1_i1|m.2024	1160	295	26	313
Tbi_TRINITY_DN66143_c0_g1_i1|m.1008	1530	474	49	329
Tbi_TRINITY_DN6614_c0_g1_i1|m.8848	210	65	5	47
Tbi_TRINITY_DN66150_c0_g1_i1|m.2434	969	271	17	261
Tbi_TRINITY_DN66151_c0_g1_i1|m.4533	657	216	8	121
Tbi_TRINITY_DN66161_c0_g1_i1|m.2131	703	206	15	174
Tbi_TRINITY_DN66165_c0_g2_i1|m.5589	719	200	18	176
Tbi_TRINITY_DN66170_c0_g1_i1|m.2930	640	171	21	173
Tbi_TRINITY_DN66173_c0_g1_i1|m.6026	598	192	9	125
Tbi_TRINITY_DN66175_c1_g1_i1|m.4097	853	275	19	206
Tbi_TRINITY_DN66177_c0_g1_i1|m.5170	459	105	12	123
Tbi_TRINITY_DN66182_c0_g1_i1|m.3393	1331	460	22	272
Tbi_TRINITY_DN66184_c1_g1_i1|m.7411	207	67	3	44
Tbi_TRINITY_DN66188_c0_g1_i1|m.5420	745	238	18	157
Tbi_TRINITY_DN66189_c0_g1_i1|m.817	2492	902	78	446
Tbi_TRINITY_DN66189_c0_g2_i1|m.6256	388	123	18	74
Tbi_TRINITY_DN66192_c0_g2_i2|m.6070	593	176	15	128
Tbi_TRINITY_DN66193_c0_g1_i1|m.7707	435	162	4	95
Tbi_TRINITY_DN66196_c0_g2_i3|m.3487	585	175	16	130
Tbi_TRINITY_DN66202_c0_g1_i1|m.2227	1150	365	30	234
Tbi_TRINITY_DN66211_c0_g3_i3|m.7350	360	112	7	88
Tbi_TRINITY_DN66216_c0_g1_i1|m.4259	713	220	20	145
Tbi_TRINITY_DN66219_c0_g1_i1|m.2502	1608	449	39	388
Tbi_TRINITY_DN66220_c0_g1_i1|m.1970	485	132	11	122
Tbi_TRINITY_DN66223_c0_g1_i1|m.5173	562	173	14	124
Tbi_TRINITY_DN66227_c3_g2_i2|m.4185	1031	333	26	197
Tbi_TRINITY_DN66227_c5_g1_i1|m.3112	820	239	20	190
Tbi_TRINITY_DN66227_c6_g1_i1|m.9393	214	77	8	34
Tbi_TRINITY_DN66227_c6_g3_i1|m.7618	234	80	5	50
Tbi_TRINITY_DN66230_c0_g3_i2|m.6004	900	262	18	230
Tbi_TRINITY_DN66236_c1_g3_i1|m.89	3278	1027	125	604
Tbi_TRINITY_DN66238_c0_g1_i1|m.4727	978	317	24	181
Tbi_TRINITY_DN66240_c0_g1_i1|m.4679	681	171	21	159
Tbi_TRINITY_DN66243_c1_g1_i1|m.4910	379	115	10	84
Tbi_TRINITY_DN66244_c0_g1_i1|m.1818	1234	420	29	273
Tbi_TRINITY_DN66245_c0_g1_i1|m.3659	1059	309	34	248
Tbi_TRINITY_DN66246_c0_g1_i1|m.3484	677	205	24	135
Tbi_TRINITY_DN66251_c0_g1_i1|m.5136	1007	239	43	244
Tbi_TRINITY_DN66251_c0_g2_i1|m.2671	942	240	37	227
Tbi_TRINITY_DN66252_c1_g1_i3|m.6994	575	203	21	113
Tbi_TRINITY_DN66254_c0_g1_i1|m.1437	1426	492	45	305
Tbi_TRINITY_DN66258_c0_g1_i2|m.4743	1087	290	28	275
Tbi_TRINITY_DN66259_c0_g1_i1|m.963	2178	655	63	485
Tbi_TRINITY_DN66263_c0_g1_i2|m.4885	675	206	12	154
Tbi_TRINITY_DN66266_c1_g1_i5|m.3530	1128	305	35	290
Tbi_TRINITY_DN66282_c0_g1_i4|m.4382	888	270	32	181
Tbi_TRINITY_DN66283_c0_g1_i4|m.6505	474	161	14	98
Tbi_TRINITY_DN66284_c0_g1_i3|m.2635	626	204	14	125
Tbi_TRINITY_DN66285_c1_g2_i7|m.5795	317	94	10	65
Tbi_TRINITY_DN66288_c0_g1_i2|m.4379	1022	249	41	260
Tbi_TRINITY_DN66289_c1_g1_i7|m.4262	451	129	12	110
Tbi_TRINITY_DN66290_c0_g1_i4|m.1259	1959	611	78	409
Tbi_TRINITY_DN66292_c0_g2_i1|m.4419	1033	222	39	266
Tbi_TRINITY_DN66295_c0_g1_i1|m.3093	1222	363	31	286
Tbi_TRINITY_DN66299_c0_g1_i1|m.7195	666	261	22	98
Tbi_TRINITY_DN66300_c0_g1_i1|m.3004	1159	310	29	293
Tbi_TRINITY_DN66301_c0_g1_i2|m.4917	1051	301	15	274
Tbi_TRINITY_DN66302_c0_g1_i1|m.3881	399	99	4	113
Tbi_TRINITY_DN66303_c0_g1_i1|m.6819	573	189	7	119
Tbi_TRINITY_DN66304_c0_g1_i1|m.2842	674	196	19	167
Tbi_TRINITY_DN66306_c0_g1_i2|m.1232	1647	452	51	367
Tbi_TRINITY_DN66307_c0_g5_i1|m.3115	275	70	2	73
Tbi_TRINITY_DN66313_c0_g1_i1|m.457	1822	530	49	410
Tbi_TRINITY_DN66316_c0_g1_i1|m.3069	1174	358	20	257
Tbi_TRINITY_DN66321_c1_g1_i2|m.7058	598	192	20	117
Tbi_TRINITY_DN66323_c0_g1_i1|m.1721	1800	523	57	398
Tbi_TRINITY_DN66328_c0_g3_i2|m.4424	580	181	7	132
Tbi_TRINITY_DN66337_c0_g1_i1|m.3428	421	133	11	83
Tbi_TRINITY_DN66338_c0_g1_i1|m.4610	657	213	13	131
Tbi_TRINITY_DN66341_c0_g1_i1|m.3125	664	211	17	134
Tbi_TRINITY_DN66345_c0_g1_i1|m.3209	598	190	16	123
Tbi_TRINITY_DN66351_c0_g1_i3|m.4875	961	214	38	245
Tbi_TRINITY_DN66352_c1_g4_i3|m.8564	443	158	15	65
Tbi_TRINITY_DN66357_c6_g1_i1|m.5862	498	151	16	103
Tbi_TRINITY_DN6635_c0_g1_i1|m.8915	360	109	6	77
Tbi_TRINITY_DN66362_c0_g1_i1|m.1605	1981	574	47	461
Tbi_TRINITY_DN66363_c0_g1_i2|m.1883	1636	559	62	287
Tbi_TRINITY_DN66367_c0_g1_i2|m.5568	868	318	22	172
Tbi_TRINITY_DN66373_c0_g2_i1|m.4322	418	126	10	109
Tbi_TRINITY_DN66373_c0_g6_i1|m.1832	1230	323	32	308
Tbi_TRINITY_DN66376_c0_g1_i1|m.4282	702	230	13	156
Tbi_TRINITY_DN6637_c0_g1_i1|m.5861	590	180	13	129
Tbi_TRINITY_DN66387_c0_g1_i2|m.4016	1131	349	35	255
Tbi_TRINITY_DN6638_c0_g1_i1|m.7686	306	92	7	66
Tbi_TRINITY_DN66409_c0_g1_i1|m.5602	966	317	34	174
Tbi_TRINITY_DN66409_c1_g1_i1|m.3911	1248	413	32	251
Tbi_TRINITY_DN66412_c0_g1_i1|m.3538	1165	401	35	214
Tbi_TRINITY_DN66419_c0_g1_i1|m.2569	915	275	25	249
Tbi_TRINITY_DN66428_c0_g1_i1|m.4127	950	327	30	184
Tbi_TRINITY_DN66429_c0_g1_i1|m.5285	693	194	23	185
Tbi_TRINITY_DN66429_c0_g3_i1|m.4410	1085	302	35	276
Tbi_TRINITY_DN66436_c0_g2_i1|m.7574	315	103	10	67
Tbi_TRINITY_DN66437_c0_g1_i1|m.1015	2324	776	58	451
Tbi_TRINITY_DN66437_c0_g2_i1|m.7438	584	192	12	112
Tbi_TRINITY_DN66438_c0_g1_i1|m.8090	433	137	10	92
Tbi_TRINITY_DN66442_c0_g1_i1|m.1882	1023	297	22	236
Tbi_TRINITY_DN66447_c1_g1_i2|m.5756	300	107	12	55
Tbi_TRINITY_DN66448_c0_g3_i1|m.6254	738	245	32	146
Tbi_TRINITY_DN66449_c0_g1_i1|m.3030	1227	299	48	319
Tbi_TRINITY_DN66450_c0_g1_i1|m.3956	853	237	17	207
Tbi_TRINITY_DN66451_c0_g1_i1|m.1682	1668	452	43	423
Tbi_TRINITY_DN66453_c0_g1_i1|m.1952	418	112	19	90
Tbi_TRINITY_DN66456_c0_g1_i7|m.6969	490	103	1	150
Tbi_TRINITY_DN66457_c1_g1_i2|m.1229	1933	596	49	458
Tbi_TRINITY_DN66458_c1_g1_i1|m.3694	592	201	19	121
Tbi_TRINITY_DN66460_c0_g1_i2|m.862	1621	453	38	369
Tbi_TRINITY_DN66464_c0_g2_i1|m.5246	897	283	13	223
Tbi_TRINITY_DN66466_c0_g1_i3|m.6108	684	208	10	175
Tbi_TRINITY_DN66474_c0_g1_i2|m.5143	664	223	16	147
Tbi_TRINITY_DN66483_c0_g1_i2|m.6176	337	68	4	89
Tbi_TRINITY_DN66487_c1_g1_i1|m.4460	802	178	16	201
Tbi_TRINITY_DN66488_c0_g1_i2|m.1654	1075	282	20	285
Tbi_TRINITY_DN66490_c0_g1_i1|m.2947	1552	490	38	332
Tbi_TRINITY_DN66499_c0_g1_i2|m.2576	861	268	21	182
Tbi_TRINITY_DN66500_c0_g2_i2|m.5840	440	164	8	81
Tbi_TRINITY_DN66502_c0_g1_i1|m.5716	880	241	20	233
Tbi_TRINITY_DN66503_c1_g1_i2|m.5114	720	229	21	158
Tbi_TRINITY_DN66504_c0_g1_i1|m.3920	689	210	21	151
Tbi_TRINITY_DN66505_c1_g1_i2|m.5247	1012	213	46	256
Tbi_TRINITY_DN66507_c0_g2_i1|m.8011	398	111	9	109
Tbi_TRINITY_DN66509_c0_g1_i1|m.1715	2040	674	62	362
Tbi_TRINITY_DN66510_c0_g2_i1|m.1028	200	64	4	41
Tbi_TRINITY_DN66510_c0_g2_i1|m.1027	1520	508	43	302
Tbi_TRINITY_DN66514_c0_g1_i3|m.2111	1225	414	31	235
Tbi_TRINITY_DN66518_c0_g1_i2|m.3546	1308	387	22	320
Tbi_TRINITY_DN66521_c0_g1_i1|m.2287	1041	304	34	226
Tbi_TRINITY_DN66523_c0_g1_i2|m.1587	1306	371	29	331
Tbi_TRINITY_DN66524_c0_g2_i1|m.161	3708	1168	84	767
Tbi_TRINITY_DN66529_c0_g2_i1|m.4700	619	186	19	142
Tbi_TRINITY_DN66531_c0_g1_i1|m.288	3471	1115	89	794
Tbi_TRINITY_DN66534_c0_g1_i1|m.1899	491	142	13	110
Tbi_TRINITY_DN66535_c0_g1_i4|m.4551	1058	360	42	178
Tbi_TRINITY_DN66537_c0_g1_i1|m.4647	760	258	20	153
Tbi_TRINITY_DN66539_c0_g1_i1|m.9296	245	42	15	97
Tbi_TRINITY_DN66542_c0_g3_i1|m.5725	731	259	23	139
Tbi_TRINITY_DN66544_c4_g1_i5|m.2021	523	145	16	129
Tbi_TRINITY_DN66548_c0_g1_i2|m.5876	715	216	18	167
Tbi_TRINITY_DN66550_c0_g1_i1|m.5043	347	86	7	94
Tbi_TRINITY_DN66555_c0_g1_i4|m.6780	416	118	11	109
Tbi_TRINITY_DN66561_c0_g1_i2|m.2833	1278	367	37	295
Tbi_TRINITY_DN66562_c2_g1_i1|m.6179	196	71	8	37
Tbi_TRINITY_DN66565_c0_g1_i1|m.3489	706	208	14	152
Tbi_TRINITY_DN66568_c2_g3_i2|m.4331	241	72	3	65
Tbi_TRINITY_DN66571_c0_g1_i1|m.542	2466	639	113	538
Tbi_TRINITY_DN66573_c0_g1_i1|m.429	2796	903	57	657
Tbi_TRINITY_DN66576_c0_g1_i2|m.2248	849	216	11	247
Tbi_TRINITY_DN66578_c0_g1_i1|m.5582	587	150	25	132
Tbi_TRINITY_DN66579_c0_g1_i3|m.3336	402	113	10	102
Tbi_TRINITY_DN66579_c0_g1_i3|m.3335	544	169	11	119
Tbi_TRINITY_DN66580_c2_g1_i2|m.6027	630	186	20	127
Tbi_TRINITY_DN66581_c0_g2_i2|m.1776	1841	546	36	427
Tbi_TRINITY_DN66583_c1_g1_i1|m.6439	680	211	20	142
Tbi_TRINITY_DN66590_c0_g1_i1|m.5522	859	286	14	170
Tbi_TRINITY_DN66590_c0_g2_i1|m.4475	737	208	21	189
Tbi_TRINITY_DN66591_c0_g1_i9|m.966	1617	439	45	407
Tbi_TRINITY_DN66592_c0_g1_i1|m.4731	918	246	21	240
Tbi_TRINITY_DN66593_c0_g1_i1|m.7316	468	142	15	89
Tbi_TRINITY_DN66594_c15_g1_i4|m.5576	593	179	12	140
Tbi_TRINITY_DN66599_c0_g1_i2|m.233	3357	942	65	877
Tbi_TRINITY_DN66601_c0_g1_i2|m.791	2052	613	53	465
Tbi_TRINITY_DN66602_c0_g1_i1|m.1946	641	216	15	142
Tbi_TRINITY_DN66604_c0_g1_i3|m.8519	347	102	6	88
Tbi_TRINITY_DN66609_c1_g1_i1|m.3082	1005	279	32	253
Tbi_TRINITY_DN66614_c0_g1_i6|m.5783	530	170	18	122
Tbi_TRINITY_DN66617_c3_g1_i1|m.394	838	244	22	168
Tbi_TRINITY_DN66622_c0_g2_i1|m.4535	1071	282	31	263
Tbi_TRINITY_DN66624_c0_g2_i1|m.3416	693	221	17	146
Tbi_TRINITY_DN66629_c0_g1_i1|m.5214	727	253	13	144
Tbi_TRINITY_DN66636_c0_g2_i4|m.3926	835	270	19	190
Tbi_TRINITY_DN66642_c0_g1_i1|m.6351	329	83	14	78
Tbi_TRINITY_DN66650_c0_g1_i1|m.2878	335	105	6	70
Tbi_TRINITY_DN66652_c0_g2_i1|m.2712	873	237	20	223
Tbi_TRINITY_DN66654_c0_g1_i1|m.4988	773	251	23	165
Tbi_TRINITY_DN66655_c0_g1_i1|m.5949	559	144	8	135
Tbi_TRINITY_DN66656_c0_g1_i1|m.645	1072	331	25	219
Tbi_TRINITY_DN66657_c0_g1_i4|m.8826	283	95	6	54
Tbi_TRINITY_DN66657_c0_g3_i1|m.8459	476	141	11	92
Tbi_TRINITY_DN66658_c0_g1_i1|m.6668	394	110	13	92
Tbi_TRINITY_DN66658_c0_g2_i1|m.8913	354	100	12	83
Tbi_TRINITY_DN66658_c0_g3_i1|m.8985	338	95	11	78
Tbi_TRINITY_DN66659_c0_g1_i1|m.4266	1169	379	18	240
Tbi_TRINITY_DN66661_c0_g1_i2|m.2472	1187	343	26	265
Tbi_TRINITY_DN66664_c1_g1_i1|m.2587	1505	432	27	376
Tbi_TRINITY_DN66667_c0_g1_i1|m.5979	532	135	9	167
Tbi_TRINITY_DN66670_c0_g2_i3|m.6865	557	192	9	109
Tbi_TRINITY_DN66675_c0_g1_i3|m.1929	1565	457	39	369
Tbi_TRINITY_DN66676_c0_g1_i1|m.6413	725	200	23	162
Tbi_TRINITY_DN66678_c0_g1_i1|m.596	2014	721	63	349
Tbi_TRINITY_DN66679_c0_g1_i1|m.4416	697	221	19	164
Tbi_TRINITY_DN66679_c0_g1_i1|m.4417	275	78	10	75
Tbi_TRINITY_DN66680_c0_g1_i1|m.3281	1272	360	40	317
Tbi_TRINITY_DN66685_c0_g1_i2|m.6146	466	134	17	115
Tbi_TRINITY_DN66694_c0_g1_i1|m.4890	384	108	11	91
Tbi_TRINITY_DN66697_c0_g1_i1|m.3244	796	228	12	185
Tbi_TRINITY_DN66716_c1_g14_i1|m.8959	207	51	7	50
Tbi_TRINITY_DN66716_c1_g15_i1|m.9012	209	51	7	51
Tbi_TRINITY_DN66716_c1_g16_i1|m.8923	215	51	7	54
Tbi_TRINITY_DN66717_c0_g1_i1|m.3474	1328	358	16	320
Tbi_TRINITY_DN66718_c0_g1_i1|m.1623	967	336	14	180
Tbi_TRINITY_DN66719_c0_g1_i1|m.5551	425	117	11	92
Tbi_TRINITY_DN66721_c0_g2_i1|m.38	5867	1601	104	1560
Tbi_TRINITY_DN66726_c2_g1_i1|m.788	1848	533	31	450
Tbi_TRINITY_DN66727_c0_g1_i1|m.1355	1644	457	28	433
Tbi_TRINITY_DN66728_c0_g1_i1|m.585	1708	598	54	295
Tbi_TRINITY_DN66729_c0_g1_i2|m.1433	446	134	12	104
Tbi_TRINITY_DN66732_c0_g1_i1|m.3494	949	262	24	244
Tbi_TRINITY_DN66733_c0_g1_i3|m.2044	1056	309	24	267
Tbi_TRINITY_DN66735_c0_g1_i1|m.1611	1606	503	37	365
Tbi_TRINITY_DN66738_c0_g1_i3|m.2321	1511	493	42	285
Tbi_TRINITY_DN66745_c0_g2_i1|m.505	2816	955	93	576
Tbi_TRINITY_DN66749_c0_g1_i2|m.1765	1809	530	46	378
Tbi_TRINITY_DN66751_c0_g1_i1|m.5715	841	241	30	205
Tbi_TRINITY_DN66753_c0_g1_i1|m.5490	405	104	7	99
Tbi_TRINITY_DN66755_c0_g2_i3|m.5108	1045	327	31	217
Tbi_TRINITY_DN66757_c2_g1_i1|m.4959	584	187	13	131
Tbi_TRINITY_DN66758_c0_g1_i1|m.5607	932	268	18	240
Tbi_TRINITY_DN66762_c0_g1_i1|m.4265	579	137	19	144
Tbi_TRINITY_DN66766_c0_g2_i2|m.3055	1138	325	21	301
Tbi_TRINITY_DN66772_c0_g1_i2|m.3840	589	209	16	98
Tbi_TRINITY_DN66773_c0_g2_i1|m.384	2051	580	29	529
Tbi_TRINITY_DN66774_c0_g1_i1|m.5145	683	182	20	153
Tbi_TRINITY_DN66776_c0_g1_i1|m.4298	928	259	20	200
Tbi_TRINITY_DN66781_c3_g1_i2|m.7441	399	121	8	96
Tbi_TRINITY_DN66781_c4_g1_i1|m.2051	840	249	21	201
Tbi_TRINITY_DN66781_c8_g1_i2|m.3802	482	159	10	102
Tbi_TRINITY_DN66785_c1_g2_i1|m.9550	210	56	5	47
Tbi_TRINITY_DN66790_c0_g1_i1|m.4899	530	117	21	148
Tbi_TRINITY_DN66791_c2_g1_i1|m.7479	495	158	13	120
Tbi_TRINITY_DN66793_c1_g1_i1|m.1700	1741	422	52	470
Tbi_TRINITY_DN66794_c0_g1_i1|m.2320	738	212	19	219
Tbi_TRINITY_DN66795_c1_g3_i1|m.4971	866	280	17	184
Tbi_TRINITY_DN66797_c0_g1_i1|m.2114	604	205	16	132
Tbi_TRINITY_DN66797_c0_g2_i1|m.9587	193	70	2	38
Tbi_TRINITY_DN66799_c0_g1_i2|m.1146	768	243	18	138
Tbi_TRINITY_DN66800_c4_g1_i1|m.8039	281	88	7	65
Tbi_TRINITY_DN66800_c5_g2_i1|m.2610	470	124	14	109
Tbi_TRINITY_DN66800_c7_g1_i1|m.3322	1325	468	32	236
Tbi_TRINITY_DN66802_c0_g1_i1|m.3377	1382	436	32	313
Tbi_TRINITY_DN66804_c0_g2_i2|m.6490	576	133	22	157
Tbi_TRINITY_DN66805_c0_g1_i1|m.244	3608	966	161	833
Tbi_TRINITY_DN66807_c0_g1_i2|m.3167	1329	374	28	336
Tbi_TRINITY_DN66809_c0_g1_i1|m.1945	834	221	17	206
Tbi_TRINITY_DN66812_c0_g1_i1|m.3329	1285	447	42	230
Tbi_TRINITY_DN66815_c0_g3_i1|m.6876	481	147	10	106
Tbi_TRINITY_DN66818_c0_g1_i1|m.3718	858	237	12	213
Tbi_TRINITY_DN66819_c0_g1_i1|m.1110	2189	566	39	560
Tbi_TRINITY_DN66820_c1_g1_i1|m.1732	571	149	22	134
Tbi_TRINITY_DN66822_c0_g1_i1|m.2094	994	286	18	232
Tbi_TRINITY_DN66823_c0_g1_i1|m.6120	312	108	9	51
Tbi_TRINITY_DN66825_c0_g1_i1|m.2314	1608	528	44	373
Tbi_TRINITY_DN66826_c0_g1_i1|m.4040	769	240	31	163
Tbi_TRINITY_DN66828_c0_g1_i1|m.3049	873	231	15	258
Tbi_TRINITY_DN66829_c0_g1_i1|m.3717	1051	336	29	234
Tbi_TRINITY_DN66830_c0_g1_i3|m.6376	541	164	17	109
Tbi_TRINITY_DN66831_c0_g1_i4|m.4248	899	276	40	177
Tbi_TRINITY_DN66832_c0_g1_i3|m.4093	474	172	19	82
Tbi_TRINITY_DN66833_c0_g1_i1|m.6501	697	177	33	170
Tbi_TRINITY_DN66834_c0_g1_i4|m.844	2226	839	26	476
Tbi_TRINITY_DN66837_c0_g1_i1|m.3990	1096	361	19	228
Tbi_TRINITY_DN66840_c0_g1_i1|m.2898	405	128	15	91
Tbi_TRINITY_DN66841_c0_g1_i4|m.3927	1020	282	31	251
Tbi_TRINITY_DN66842_c0_g2_i1|m.2686	1237	337	17	353
Tbi_TRINITY_DN66844_c0_g1_i1|m.3763	1164	340	32	270
Tbi_TRINITY_DN66850_c1_g2_i1|m.7743	633	208	15	116
Tbi_TRINITY_DN66851_c3_g1_i1|m.3391	523	136	14	128
Tbi_TRINITY_DN66851_c7_g2_i1|m.753	976	271	24	223
Tbi_TRINITY_DN66856_c0_g1_i1|m.7405	294	90	5	70
Tbi_TRINITY_DN66859_c0_g2_i1|m.9584	201	66	4	41
Tbi_TRINITY_DN66864_c1_g1_i3|m.7319	435	138	14	91
Tbi_TRINITY_DN66871_c1_g1_i1|m.4879	723	247	18	143
Tbi_TRINITY_DN66872_c0_g1_i1|m.757	1481	393	32	380
Tbi_TRINITY_DN66873_c1_g1_i1|m.3025	1239	374	32	269
Tbi_TRINITY_DN66875_c0_g1_i4|m.1359	2248	606	41	465
Tbi_TRINITY_DN66877_c0_g1_i1|m.5550	630	199	11	189
Tbi_TRINITY_DN66879_c0_g1_i3|m.7247	499	144	17	111
Tbi_TRINITY_DN66881_c0_g1_i1|m.6215	680	208	20	166
Tbi_TRINITY_DN66882_c1_g1_i2|m.2663	796	194	32	214
Tbi_TRINITY_DN66887_c0_g2_i1|m.1482	1930	629	43	392
Tbi_TRINITY_DN66893_c1_g1_i1|m.4771	735	247	11	144
Tbi_TRINITY_DN66899_c0_g1_i1|m.6477	514	149	14	118
Tbi_TRINITY_DN66900_c0_g1_i1|m.6365	505	173	14	97
Tbi_TRINITY_DN66901_c0_g1_i1|m.3504	568	164	16	125
Tbi_TRINITY_DN66907_c0_g1_i3|m.3293	971	238	39	246
Tbi_TRINITY_DN66909_c0_g1_i1|m.4132	921	238	11	249
Tbi_TRINITY_DN66913_c0_g1_i1|m.5090	1032	270	32	259
Tbi_TRINITY_DN66914_c0_g1_i2|m.3543	1090	326	25	266
Tbi_TRINITY_DN66914_c0_g2_i3|m.3463	929	255	19	228
Tbi_TRINITY_DN66916_c0_g1_i1|m.7818	384	114	17	97
Tbi_TRINITY_DN66917_c0_g1_i1|m.1267	1546	519	30	326
Tbi_TRINITY_DN66923_c0_g1_i1|m.1125	842	257	18	203
Tbi_TRINITY_DN66927_c0_g1_i6|m.3114	870	262	27	200
Tbi_TRINITY_DN66930_c0_g1_i1|m.2858	486	123	19	122
Tbi_TRINITY_DN66937_c0_g2_i2|m.3741	1167	387	27	246
Tbi_TRINITY_DN66938_c0_g1_i1|m.4634	1035	265	36	251
Tbi_TRINITY_DN66944_c0_g1_i1|m.3498	990	319	18	245
Tbi_TRINITY_DN66947_c0_g1_i5|m.6312	451	110	20	157
Tbi_TRINITY_DN66947_c0_g1_i5|m.6311	854	115	7	311
Tbi_TRINITY_DN66947_c0_g2_i1|m.7224	259	83	9	78
Tbi_TRINITY_DN66957_c0_g1_i1|m.1277	2082	614	60	478
Tbi_TRINITY_DN66958_c3_g2_i2|m.7708	392	119	11	87
Tbi_TRINITY_DN66959_c0_g1_i2|m.4187	982	292	34	219
Tbi_TRINITY_DN66968_c0_g1_i1|m.5365	511	164	21	102
Tbi_TRINITY_DN66974_c1_g2_i1|m.2979	1244	356	33	296
Tbi_TRINITY_DN66974_c1_g3_i1|m.3953	1012	279	27	257
Tbi_TRINITY_DN66976_c0_g1_i1|m.1991	930	188	30	253
Tbi_TRINITY_DN66982_c0_g1_i5|m.3714	1049	230	41	270
Tbi_TRINITY_DN66988_c0_g1_i1|m.449	1387	346	31	387
Tbi_TRINITY_DN66991_c0_g1_i3|m.8835	224	76	7	38
Tbi_TRINITY_DN66995_c0_g1_i1|m.337	574	134	9	177
Tbi_TRINITY_DN66996_c1_g2_i1|m.5062	744	269	27	121
Tbi_TRINITY_DN67006_c0_g1_i1|m.433	2893	821	79	665
Tbi_TRINITY_DN67010_c0_g1_i1|m.4172	794	199	19	221
Tbi_TRINITY_DN67012_c0_g1_i2|m.4058	1142	345	28	267
Tbi_TRINITY_DN67013_c0_g2_i1|m.4891	584	186	20	128
Tbi_TRINITY_DN67017_c0_g2_i1|m.8335	235	90	4	40
Tbi_TRINITY_DN67022_c0_g1_i1|m.1606	1845	567	41	412
Tbi_TRINITY_DN67026_c0_g1_i1|m.8550	228	74	8	47
